"","Species","Group","first_year","last_year","lat_range","Latitude","Longitude","lat_abs","dist_trailing","dist_leading","reldist_leading","reldist_trailing","cross_equator","status"
"1","Accipiter cooperii","Birds",2004,2019,30.026367187,33.3114501933333,-111.683505886667,33.3114501933333,10.0315429663333,19.9948242206667,33.4091130767111,66.5908869232889,0,"constant"
"2","Accipiter cooperii","Birds",2001,2022,30.026367187,33.3923163804714,-112.307225484848,33.3923163804714,10.1124091534714,19.9139580335286,33.6784303292261,66.3215696707739,0,"constant"
"3","Accipiter cooperii","Birds",2001,2021,30.026367187,33.4018138101983,-112.231436152975,33.4018138101983,10.1219065831983,19.9044606038017,33.7100606282488,66.2899393717512,0,"constant"
"4","Accipiter cooperii","Birds",2017,2022,30.026367187,33.4105059537037,-112.10651015,33.4105059537037,10.1305987267037,19.8957684602963,33.7390089970317,66.2609910029683,0,"increasing"
"5","Accipiter cooperii","Birds",2019,2022,30.026367187,33.420887037831,-111.927867185372,33.420887037831,10.140979810831,19.885387376169,33.7735822241645,66.2264177758355,0,"constant"
"6","Accipiter cooperii","Birds",2011,2023,30.026367187,33.4670816336634,-111.921851534653,33.4670816336634,10.1871744066634,19.8391927803366,33.9274289933881,66.0725710066119,0,"constant"
"7","Accipiter cooperii","Birds",2011,2023,30.026367187,33.5759168830846,-112.058202845771,33.5759168830846,10.2960096560846,19.7303575309154,34.2898945848577,65.7101054151423,0,"constant"
"8","Accipiter cooperii","Birds",2004,2013,30.026367187,33.5641038733333,-111.6245136,33.5641038733333,10.2841966463333,19.7421705406667,34.2505524637222,65.7494475362778,0,"constant"
"9","Accipiter nisus","Birds",2015,2018,43.635620118,46.1007474847428,24.6270625902354,46.1007474847428,19.2050565677428,24.4305635502572,44.0123378923188,55.9876621076812,0,"constant"
"10","Accipiter nisus","Birds",2016,2019,43.635620118,46.132483605948,24.8549424804833,46.132483605948,19.236792688948,24.398827429052,44.0850677426552,55.9149322573448,0,"constant"
"11","Accipiter nisus","Birds",1996,2011,43.635620118,46.9246446435185,5.21214976388889,46.9246446435185,20.0289537265185,23.6066663914815,45.9004677196198,54.0995322803802,0,"constant"
"12","Accipiter nisus","Birds",2000,2002,43.635620118,53.3585506592095,13.7938848650261,53.3585506592095,26.4628597422095,17.1727603757905,60.6450869052584,39.3549130947416,0,"constant"
"13","Accipiter striatus","Birds",2001,2013,104.363220215,4.79511186956522,-74.0258461820652,4.79511186956522,39.7758247595652,64.5873954554349,38.1128760473493,61.8871239526507,1,"increasing"
"14","Acris crepitans","Amphibians",2012,2015,13.5449973,30.0813636571429,-90.6843212571429,30.0813636571429,1.1610771571429,12.3839201428571,8.57199991573938,91.4280000842606,0,"increasing"
"15","Acris crepitans","Amphibians",2011,2014,13.5449973,30.8428410714286,-91.0805803571429,30.8428410714286,1.9225545714286,11.6224427285714,14.1938350288826,85.8061649711174,0,"increasing"
"16","Acris crepitans","Amphibians",2008,2013,13.5449973,33.0598729032258,-84.7519238709677,33.0598729032258,4.1395864032258,9.4054108967742,30.561736643726,69.438263356274,0,"constant"
"17","Acris crepitans","Amphibians",2008,2011,13.5449973,33.1450253846154,-84.83662,33.1450253846154,4.2247388846154,9.3202584153846,31.1904003451917,68.8095996548083,0,"decreasing"
"18","Acris crepitans","Amphibians",2008,2015,13.5449973,33.32061,-83.3961722727273,33.32061,4.4003235,9.1446738,32.4867063650135,67.5132936349865,0,"increasing"
"19","Acris crepitans","Amphibians",2011,2015,13.5449973,33.3836344642857,-84.06648625,33.3836344642857,4.4633479642857,9.0816493357143,32.9520033517149,67.047996648285,0,"decreasing"
"20","Acris crepitans","Amphibians",2009,2015,13.5449973,33.385336,-83.352762,33.385336,4.4650495,9.0799478,32.9645654488244,67.0354345511756,0,"constant"
"21","Acris crepitans","Amphibians",2006,2015,13.5449973,33.4541634210526,-83.3145513157895,33.4541634210526,4.5338769210526,9.0111203789474,33.4727045021456,66.5272954978544,0,"decreasing"
"22","Acris crepitans","Amphibians",2009,2013,13.5449973,33.493440625,-83.1103375,33.493440625,4.573154125,8.971843175,33.7626802258572,66.2373197741427,0,"increasing"
"23","Acris crepitans","Amphibians",2010,2012,13.5449973,33.6952983333333,-90.9103252,33.6952983333333,4.7750118333333,8.7699854666667,35.2529552245337,64.7470447754663,0,"constant"
"24","Acris crepitans","Amphibians",2008,2012,13.5449973,33.734484902439,-90.9682111829268,33.734484902439,4.814198402439,8.730798897561,35.5422618093767,64.4577381906233,0,"increasing"
"25","Acris crepitans","Amphibians",2007,2012,13.5449973,33.715126,-90.9156979661017,33.715126,4.7948395,8.7501578,35.3993389131203,64.6006610868797,0,"increasing"
"26","Acris crepitans","Amphibians",2011,2014,13.5449973,33.7665341666667,-90.154,33.7665341666667,4.8462476666667,8.6987496333333,35.7788751029629,64.2211248970371,0,"decreasing"
"27","Acris crepitans","Amphibians",2011,2015,13.5449973,33.8337523809524,-82.6846428571429,33.8337523809524,4.9134658809524,8.6315314190476,36.2751337052861,63.7248662947139,0,"constant"
"28","Acris crepitans","Amphibians",2008,2015,13.5449973,33.8516825813954,-82.0706103488372,33.8516825813954,4.9313960813954,8.6136012186046,36.4075087810863,63.5924912189137,0,"increasing"
"29","Acris crepitans","Amphibians",2011,2014,13.5449973,34.0435791333333,-81.8929115666667,34.0435791333333,5.1232926333333,8.4217046666667,37.8242425587881,62.1757574412119,0,"decreasing"
"30","Acris crepitans","Amphibians",2005,2011,13.5449973,33.9984526486487,-81.8832904324324,33.9984526486487,5.0781661486487,8.4668311513513,37.4910827678696,62.5089172321304,0,"increasing"
"31","Acris crepitans","Amphibians",2010,2015,13.5449973,34.1015875,-90.1286652777778,34.1015875,5.181301,8.3636963,38.2525067022346,61.7474932977654,0,"constant"
"32","Acris crepitans","Amphibians",2009,2015,13.5449973,34.3766365909091,-81.4361118636364,34.3766365909091,5.4563500909091,8.0886472090909,40.2831390074113,59.7168609925887,0,"increasing"
"33","Acris crepitans","Amphibians",2006,2013,13.5449973,34.4721437173913,-81.7326976304348,34.4721437173913,5.5518572173913,7.9931400826087,40.9882489780289,59.0117510219711,0,"decreasing"
"34","Acris crepitans","Amphibians",2003,2012,13.5449973,34.5429554285714,-82.4618766428571,34.5429554285714,5.6226689285714,7.9223283714286,41.5110376476148,58.4889623523852,0,"decreasing"
"35","Acris crepitans","Amphibians",2010,2013,13.5449973,34.5371829032258,-81.803712483871,34.5371829032258,5.6168964032258,7.9281008967742,41.4684202500786,58.5315797499214,0,"increasing"
"36","Acris crepitans","Amphibians",2006,2011,13.5449973,34.6189919,-81.5146254666667,34.6189919,5.6987054,7.8462919,42.0723996748231,57.9276003251769,0,"decreasing"
"37","Acris crepitans","Amphibians",2009,2012,13.5449973,34.59526325,-81.42483778125,34.59526325,5.67497675,7.87002055,41.8972158082306,58.1027841917694,0,"decreasing"
"38","Acris crepitans","Amphibians",2007,2012,13.5449973,34.8195641388889,-82.0950035555556,34.8195641388889,5.8992776388889,7.6457196611111,43.5531843102612,56.4468156897388,0,"decreasing"
"39","Acris crepitans","Amphibians",2008,2015,13.5449973,34.91063625,-80.5929357272727,34.91063625,5.99034975,7.55464755,44.2255514513835,55.7744485486165,0,"decreasing"
"40","Acris crepitans","Amphibians",2008,2013,13.5449973,35.0714403636364,-82.4250519393939,35.0714403636364,6.1511538636364,7.3938434363636,45.4127359895184,54.5872640104816,0,"increasing"
"41","Acris crepitans","Amphibians",2007,2012,13.5449973,35.045197051282,-82.3731246153846,35.045197051282,6.124910551282,7.420086748718,45.2189868748221,54.7810131251779,0,"decreasing"
"42","Acris crepitans","Amphibians",2010,2014,13.5449973,35.3959707142857,-80.7497627285714,35.3959707142857,6.4756842142857,7.0693130857143,47.8086785169437,52.1913214830563,0,"decreasing"
"43","Acris crepitans","Amphibians",2007,2014,13.5449973,35.4737917567568,-79.5447939459459,35.4737917567568,6.5535052567568,6.9914920432432,48.3832156744454,51.6167843255546,0,"increasing"
"44","Acris crepitans","Amphibians",2005,2013,13.5449973,35.7940545526316,-79.490179631579,35.7940545526316,6.8737680526316,6.6712292473684,50.7476517003927,49.2523482996073,0,"constant"
"45","Acris crepitans","Amphibians",2008,2011,13.5449973,35.7643469135802,-78.2690274074074,35.7643469135802,6.8440604135802,6.7009368864198,50.5283261561093,49.4716738438907,0,"decreasing"
"46","Acris crepitans","Amphibians",2007,2014,13.5449973,35.8419293090909,-79.5072862727273,35.8419293090909,6.9216428090909,6.6233544909091,51.1011014309386,48.8988985690614,0,"increasing"
"47","Acris crepitans","Amphibians",2006,2015,13.5449973,35.9652375,-79.4021154,35.9652375,7.044951,6.5000463,52.0114610875559,47.9885389124441,0,"increasing"
"48","Acris crepitans","Amphibians",2008,2015,13.5449973,36.0294309152542,-84.8664449152542,36.0294309152542,7.1091444152542,6.4358528847458,52.4853882049441,47.5146117950559,0,"decreasing"
"49","Acris crepitans","Amphibians",2006,2011,13.5449973,36.0411806666667,-81.1812961666667,36.0411806666667,7.1208941666667,6.4241031333333,52.5721342644099,47.4278657355901,0,"increasing"
"50","Acris crepitans","Amphibians",2003,2014,13.5449973,36.0383026842105,-78.681704,36.0383026842105,7.1180161842105,6.4269811157895,52.5508866968213,47.4491133031787,0,"increasing"
"51","Acris crepitans","Amphibians",2005,2014,13.5449973,36.1450556666667,-82.9195463333333,36.1450556666667,7.2247691666667,6.3202281333333,53.3390225678871,46.6609774321129,0,"decreasing"
"52","Acris crepitans","Amphibians",2006,2015,13.5449973,36.2018778,-82.911661,36.2018778,7.2815913,6.263406,53.7585289884111,46.2414710115889,0,"decreasing"
"53","Acris crepitans","Amphibians",2010,2014,13.5449973,36.2001580731707,-79.1963540487805,36.2001580731707,7.2798715731707,6.2651257268293,53.7458325899459,46.2541674100541,0,"increasing"
"54","Acris crepitans","Amphibians",2008,2015,13.5449973,36.2065448648649,-78.581474554054,36.2065448648649,7.2862583648649,6.2587389351351,53.7929849928054,46.2070150071946,0,"increasing"
"55","Acris crepitans","Amphibians",2012,2014,13.5449973,36.48655712,-87.00380844,36.48655712,7.56627062,5.97872668,55.8602593446069,44.1397406553931,0,"increasing"
"56","Acris crepitans","Amphibians",2004,2015,13.5449973,36.7313894285714,-76.9262207428572,36.7313894285714,7.8111029285714,5.7338943714286,57.667807202674,42.332192797326,0,"decreasing"
"57","Acris crepitans","Amphibians",2010,2015,13.5449973,37.0627126530612,-77.6981123061225,37.0627126530612,8.1424261530612,5.4025711469388,60.1139001560465,39.8860998439535,0,"decreasing"
"58","Acris crepitans","Amphibians",2001,2007,13.5449973,37.3654354545455,-86.1128284090909,37.3654354545455,8.4451489545455,5.0998483454545,62.3488419192634,37.6511580807366,0,"decreasing"
"59","Acris crepitans","Amphibians",2007,2013,13.5449973,37.3613953846154,-77.7462828205128,37.3613953846154,8.4411088846154,5.1038884153846,62.3190148927929,37.6809851072071,0,"decreasing"
"60","Acris crepitans","Amphibians",2009,2014,13.5449973,37.4498470491803,-77.2581350491803,37.4498470491803,8.5295605491803,5.0154367508197,62.9720358023275,37.0279641976725,0,"increasing"
"61","Acris crepitans","Amphibians",2009,2012,13.5449973,37.728382,-77.03254,37.728382,8.8080955,4.7369018,65.0284035124909,34.9715964875091,0,"decreasing"
"62","Acris crepitans","Amphibians",2001,2015,13.5449973,37.9808280169492,-86.5827993220339,37.9808280169492,9.0605415169492,4.4844557830508,66.8921618533597,33.1078381466403,0,"decreasing"
"63","Acris crepitans","Amphibians",2008,2013,13.5449973,38.2343288888889,-78.5878466666667,38.2343288888889,9.3140423888889,4.2309549111111,68.7637079771799,31.2362920228201,0,"increasing"
"64","Acris crepitans","Amphibians",2005,2012,13.5449973,38.23996975,-77.2281895,38.23996975,9.31968325,4.22531405,68.8053533240645,31.1946466759355,0,"increasing"
"65","Acris crepitans","Amphibians",2012,2015,13.5449973,38.4462272151899,-76.08395,38.4462272151899,9.5259407151899,4.0190565848101,70.3281108456913,29.6718891543087,0,"constant"
"66","Acris crepitans","Amphibians",2012,2015,13.5449973,38.4710675098039,-77.7604029803922,38.4710675098039,9.5507810098039,3.9942162901961,70.5115017616423,29.4884982383577,0,"constant"
"67","Acris crepitans","Amphibians",2007,2015,13.5449973,38.5227874482759,-75.5007183448276,38.5227874482759,9.6025009482759,3.9424963517241,70.8933397002294,29.1066602997706,0,"increasing"
"68","Acris crepitans","Amphibians",2000,2005,13.5449973,38.5757930344828,-75.5746665862069,38.5757930344828,9.6555065344828,3.8894907655172,71.2846693183379,28.7153306816621,0,"decreasing"
"69","Acris crepitans","Amphibians",2009,2014,13.5449973,38.603693483871,-75.3397633548387,38.603693483871,9.683406983871,3.861590316129,71.4906527435852,28.5093472564148,0,"decreasing"
"70","Acris crepitans","Amphibians",2000,2008,13.5449973,38.6971415789474,-76.8474068421053,38.6971415789474,9.7768550789474,3.7681422210526,72.1805612980624,27.8194387019376,0,"constant"
"71","Acris crepitans","Amphibians",2004,2015,13.5449973,38.6740451219512,-76.798863902439,38.6740451219512,9.7537586219512,3.7912386780488,72.0100447856952,27.9899552143048,0,"increasing"
"72","Acris crepitans","Amphibians",2009,2014,13.5449973,38.6829845238095,-76.6647838095238,38.6829845238095,9.7626980238095,3.7822992761905,72.0760425977309,27.9239574022691,0,"constant"
"73","Acris crepitans","Amphibians",1999,2013,13.5449973,38.7654156666667,-76.6137205,38.7654156666667,9.8451291666667,3.6998681333333,72.6846152022983,27.3153847977017,0,"increasing"
"74","Acris crepitans","Amphibians",2008,2012,13.5449973,38.8308616666667,-76.1387263888889,38.8308616666667,9.9105751666667,3.6344221333333,73.1677899017868,26.8322100982132,0,"decreasing"
"75","Acris crepitans","Amphibians",2001,2014,13.5449973,39.0221705797101,-76.6695313043478,39.0221705797101,10.1018840797101,3.4431132202899,74.5801852593215,25.4198147406785,0,"decreasing"
"76","Acris crepitans","Amphibians",1998,2012,13.5449973,39.0183269361702,-75.4207829361702,39.0183269361702,10.0980404361702,3.4469568638298,74.5518084095166,25.4481915904834,0,"decreasing"
"77","Acris crepitans","Amphibians",2000,2010,13.5449973,39.3682388439716,-75.6421928297872,39.3682388439716,10.4479523439716,3.0970449560284,77.1351378857166,22.8648621142834,0,"increasing"
"78","Acris crepitans","Amphibians",2009,2011,13.5449973,39.5263316788321,-75.9158646715328,39.5263316788321,10.6060451788321,2.9389521211679,78.3023055961192,21.6976944038808,0,"decreasing"
"79","Acris crepitans","Amphibians",2008,2015,13.5449973,39.5457816578947,-75.0838974736842,39.5457816578947,10.6254951578947,2.9195021421053,78.4459008928315,21.5540991071685,0,"increasing"
"80","Acris gryllus","Amphibians",2004,2011,12.6183088,25.7608126666667,-80.8549281111111,25.7608126666667,0.813597966666698,11.8047108333333,6.44775761603408,93.5522423839659,0,"constant"
"81","Acris gryllus","Amphibians",2009,2015,12.6183088,25.93956106,-81.26239436,25.93956106,0.992346359999999,11.62596244,7.86433725571845,92.1356627442815,0,"constant"
"82","Acris gryllus","Amphibians",1998,2004,12.6183088,25.9778865,-81.2625483478261,25.9778865,1.0306718,11.587637,8.16806607237256,91.8319339276274,0,"increasing"
"83","Acris gryllus","Amphibians",1998,2004,12.6183088,26.3448521129032,-80.2620386290323,26.3448521129032,1.3976374129032,11.2206713870968,11.0762657266971,88.9237342733029,0,"increasing"
"84","Acris gryllus","Amphibians",2009,2015,12.6183088,27.2648481612903,-80.520998516129,27.2648481612903,2.3176334612903,10.3006753387097,18.3672273204338,81.6327726795662,0,"constant"
"85","Acris gryllus","Amphibians",2010,2014,12.6183088,27.3253430588235,-80.5446636470588,27.3253430588235,2.3781283588235,10.2401804411765,18.8466489171948,81.1533510828052,0,"constant"
"86","Acris gryllus","Amphibians",2010,2015,12.6183088,29.5966994054054,-81.9981738108108,29.5966994054054,4.6494847054054,7.9688240945946,36.8471304601881,63.1528695398119,0,"decreasing"
"87","Acris gryllus","Amphibians",2001,2010,12.6183088,29.9837983666667,-85.1248262166667,29.9837983666667,5.0365836666667,7.5817251333333,39.9148867450977,60.0851132549023,0,"decreasing"
"88","Acris gryllus","Amphibians",1998,2004,12.6183088,30.4322441025641,-88.6720761538461,30.4322441025641,5.4850294025641,7.1332793974359,43.4688157462441,56.531184253756,0,"decreasing"
"89","Acris gryllus","Amphibians",1998,2012,12.6183088,30.5100966666667,-89.983095,30.5100966666667,5.5628819666667,7.0554268333333,44.0857967168049,55.9142032831951,0,"decreasing"
"90","Acris gryllus","Amphibians",2012,2014,12.6183088,30.5865569204545,-90.3635427386364,30.5865569204545,5.6393422204545,6.9789665795455,44.6917436388504,55.3082563611496,0,"increasing"
"91","Acris gryllus","Amphibians",2009,2014,12.6183088,30.5875205479452,-88.8643246575342,30.5875205479452,5.6403058479452,6.9780029520548,44.6993803792882,55.3006196207118,0,"increasing"
"92","Acris gryllus","Amphibians",2001,2010,12.6183088,30.599922631579,-88.7151305263158,30.599922631579,5.652707931579,6.965600868421,44.7976667965124,55.2023332034876,0,"constant"
"93","Acris gryllus","Amphibians",2006,2011,12.6183088,30.608825106383,-88.6500361702128,30.608825106383,5.661610406383,6.956698393617,44.8682188407293,55.1317811592707,0,"decreasing"
"94","Acris gryllus","Amphibians",2008,2015,12.6183088,30.6356470588235,-90.3778772647059,30.6356470588235,5.6884323588235,6.9298764411765,45.0807826071232,54.9192173928768,0,"decreasing"
"95","Acris gryllus","Amphibians",2007,2015,12.6183088,30.6695948571429,-88.9423147142857,30.6695948571429,5.7223801571429,6.8959286428571,45.3498186471938,54.6501813528062,0,"increasing"
"96","Acris gryllus","Amphibians",2007,2012,12.6183088,30.663447253012,-85.5769612048193,30.663447253012,5.716232553012,6.902076246988,45.3010989318315,54.6989010681685,0,"decreasing"
"97","Acris gryllus","Amphibians",2008,2010,12.6183088,30.76958225,-86.803110875,30.76958225,5.82236755,6.79594125,46.1422179650573,53.8577820349427,0,"increasing"
"98","Acris gryllus","Amphibians",2000,2010,12.6183088,30.7844045454545,-83.8962409090909,30.7844045454545,5.8371898454545,6.7811189545455,46.2596845423097,53.7403154576903,0,"constant"
"99","Acris gryllus","Amphibians",1998,2009,12.6183088,30.8428410714286,-91.0805803571429,30.8428410714286,5.8956263714286,6.7226824285714,46.7227935603272,53.2772064396728,0,"decreasing"
"100","Acris gryllus","Amphibians",2004,2006,12.6183088,30.8498647910448,-86.8056889850746,30.8498647910448,5.9026500910448,6.7156587089552,46.778456484159,53.221543515841,0,"decreasing"
"101","Acris gryllus","Amphibians",2009,2014,12.6183088,30.8472545813954,-84.8558593488372,30.8472545813954,5.9000398813954,6.7182689186046,46.7577705928024,53.2422294071976,0,"decreasing"
"102","Acris gryllus","Amphibians",2008,2015,12.6183088,30.8202316666667,-84.710425,30.8202316666667,5.8730169666667,6.7452918333333,46.5436142018232,53.4563857981768,0,"increasing"
"103","Acris gryllus","Amphibians",1999,2002,12.6183088,30.8459648214286,-81.9442105357143,30.8459648214286,5.8987501214286,6.7195586785714,46.7475492550048,53.2524507449952,0,"increasing"
"104","Acris gryllus","Amphibians",2011,2015,12.6183088,30.938884440678,-84.8822738474576,30.938884440678,5.991669740678,6.626639059322,47.4839365214933,52.5160634785067,0,"decreasing"
"105","Acris gryllus","Amphibians",1998,2009,12.6183088,31.2002813953488,-89.6971209302326,31.2002813953488,6.2530666953488,6.3652421046512,49.5555053728658,50.4444946271342,0,"decreasing"
"106","Acris gryllus","Amphibians",1998,2003,12.6183088,31.7385126923077,-82.1999796153846,31.7385126923077,6.7912979923077,5.8270108076923,53.8209842535135,46.1790157464865,0,"decreasing"
"107","Acris gryllus","Amphibians",2002,2015,12.6183088,32.1911472727273,-84.4157136363636,32.1911472727273,7.2439325727273,5.3743762272727,57.4081098152179,42.5918901847821,0,"increasing"
"108","Acris gryllus","Amphibians",2011,2015,12.6183088,32.2437003571429,-81.0248413571429,32.2437003571429,7.2964856571429,5.3218231428571,57.8245926042236,42.1754073957764,0,"decreasing"
"109","Acris gryllus","Amphibians",1998,2005,12.6183088,32.51485,-84.6101070833333,32.51485,7.5676353,5.0506735,59.9734514343159,40.0265485656841,0,"increasing"
"110","Acris gryllus","Amphibians",2008,2015,12.6183088,32.6913137708333,-80.9807696458333,32.6913137708333,7.7440990708333,4.8742097291667,61.3719254582936,38.6280745417064,0,"decreasing"
"111","Acris gryllus","Amphibians",2012,2014,12.6183088,32.7873143589744,-83.022464957265,32.7873143589744,7.8400996589744,4.7782091410256,62.1327293795061,37.8672706204939,0,"increasing"
"112","Acris gryllus","Amphibians",2002,2014,12.6183088,32.8147031162791,-80.5804782790698,32.8147031162791,7.8674884162791,4.7508203837209,62.3497850700809,37.6502149299191,0,"decreasing"
"113","Acris gryllus","Amphibians",2011,2015,12.6183088,32.9643552839506,-80.3834088024691,32.9643552839506,8.0171405839506,4.6011682160494,63.5357773456186,36.4642226543814,0,"increasing"
"114","Acris gryllus","Amphibians",2009,2014,12.6183088,33.0298970561798,-79.7209144269663,33.0298970561798,8.0826823561798,4.5356264438202,64.0551953854529,35.9448046145471,0,"increasing"
"115","Acris gryllus","Amphibians",2009,2014,12.6183088,33.2531591304348,-80.7166565217391,33.2531591304348,8.3059444304348,4.3123643695652,65.8245456034077,34.1754543965923,0,"increasing"
"116","Acris gryllus","Amphibians",2007,2015,12.6183088,33.2089656595745,-79.7225650851064,33.2089656595745,8.2617509595745,4.3565578404255,65.4743126874063,34.5256873125937,0,"decreasing"
"117","Acris gryllus","Amphibians",2009,2013,12.6183088,33.3117540740741,-80.6288919444444,33.3117540740741,8.3645393740741,4.2537694259259,66.2889100802011,33.7110899197989,0,"increasing"
"118","Acris gryllus","Amphibians",2012,2014,12.6183088,34.0367755555556,-89.7892511111111,34.0367755555556,9.0895608555556,3.5287479444444,72.0346997337361,27.9653002662639,0,"increasing"
"119","Acris gryllus","Amphibians",2008,2014,12.6183088,34.0030978723404,-89.7215808510638,34.0030978723404,9.0558831723404,3.5624256276596,71.7678043537847,28.2321956462153,0,"decreasing"
"120","Acris gryllus","Amphibians",2010,2014,12.6183088,34.4686706428571,-80.1611903571429,34.4686706428571,9.5214559428571,3.0968528571429,75.4574649723036,24.5425350276964,0,"constant"
"121","Acris gryllus","Amphibians",2009,2013,12.6183088,34.5288342459016,-79.9141666065574,34.5288342459016,9.5816195459016,3.0366892540984,75.9342610627947,24.0657389372053,0,"decreasing"
"122","Acris gryllus","Amphibians",2010,2013,12.6183088,34.6482018813559,-77.5960068135593,34.6482018813559,9.7009871813559,2.9173216186441,76.8802486538917,23.1197513461083,0,"decreasing"
"123","Acris gryllus","Amphibians",2009,2011,12.6183088,35.2546221515152,-79.2548413181818,35.2546221515152,10.3074074515152,2.3109013484848,81.6861246216704,18.3138753783296,0,"increasing"
"124","Acris gryllus","Amphibians",2010,2013,12.6183088,35.2513323125,-77.0386660625,35.2513323125,10.3041176125,2.3141911875,81.6600526728273,18.3399473271727,0,"increasing"
"125","Acris gryllus","Amphibians",2004,2013,12.6183088,35.3523739756098,-79.4887009756098,35.3523739756098,10.4051592756098,2.2131495243902,82.4608070743189,17.5391929256811,0,"increasing"
"126","Acris gryllus","Amphibians",2008,2015,12.6183088,36.7313894285714,-76.9262207428572,36.7313894285714,11.7841747285714,0.8341340714286,93.3894939119845,6.61050608801554,0,"decreasing"
"127","Acris gryllus","Amphibians",2008,2011,12.6183088,36.8078033898305,-76.912979661017,36.8078033898305,11.8605886898305,0.757720110169501,93.9950739660968,6.00492603390322,0,"increasing"
"128","Acris gryllus","Amphibians",2011,2013,12.6183088,37.0627126530612,-77.6981123061225,37.0627126530612,12.1154979530612,0.5028108469388,96.0152279128024,3.98477208719761,0,"increasing"
"129","Acrocephalus palustris","Birds",2008,2015,28.387817385,46.098053243513,24.4800746327345,46.098053243513,9.0645449445129,19.3232724404871,31.9311091147943,68.0688908852057,0,"decreasing"
"130","Acrocephalus palustris","Birds",2011,2015,28.387817385,46.1007474847428,24.6270625902354,46.1007474847428,9.0672391857427,19.3205781992573,31.9405999509275,68.0594000490725,0,"decreasing"
"131","Acrocephalus palustris","Birds",2010,2013,28.387817385,46.055638787649,25.0977730227519,46.055638787649,9.0221304886489,19.3656868963511,31.7816983471796,68.2183016528204,0,"decreasing"
"132","Acrocephalus palustris","Birds",2002,2013,28.387817385,46.119833236715,24.6278816312399,46.119833236715,9.08632493771491,19.3014924472851,32.007832143221,67.992167856779,0,"constant"
"133","Acrocephalus palustris","Birds",2004,2013,28.387817385,46.132483605948,24.8549424804833,46.132483605948,9.09897530694791,19.2888420780521,32.052394812698,67.9476051873021,0,"decreasing"
"134","Acrocephalus palustris","Birds",2010,2013,28.387817385,53.3371208197674,13.5769173953488,53.3371208197674,16.3036125207673,12.0842048642327,57.4317225577971,42.5682774422029,0,"decreasing"
"135","Acrocephalus palustris","Birds",2010,2015,28.387817385,53.3495272480211,13.6750092436236,53.3495272480211,16.316018949021,12.071798435979,57.4754259115472,42.5245740884528,0,"increasing"
"136","Acrocephalus palustris","Birds",2002,2013,28.387817385,53.3585506592095,13.7938848650261,53.3585506592095,16.3250423602094,12.0627750247906,57.5072121213358,42.4927878786642,0,"decreasing"
"137","Acrocephalus scirpaceus","Birds",2010,2013,99.933654784,53.3371208197674,13.5769173953488,53.3371208197674,88.1769035347674,11.7567512492326,88.2354435303662,11.7645564696338,1,"increasing"
"138","Acrocephalus scirpaceus","Birds",2010,2013,99.933654784,53.3495272480211,13.6750092436236,53.3495272480211,88.1893099630211,11.7443448209789,88.247858195156,11.752141804844,1,"constant"
"139","Aegithalos caudatus","Birds",2014,2019,38.072282179,44.7908217373737,4.10431567171717,44.7908217373737,14.5663344323737,23.5059477466263,38.2596828944713,61.7403171055287,0,"increasing"
"140","Aegithalos caudatus","Birds",2015,2019,38.072282179,44.8766632459893,3.94830445989305,44.8766632459893,14.6521759409893,23.4201062380107,38.4851527210816,61.5148472789184,0,"decreasing"
"141","Aegithalos caudatus","Birds",2014,2019,38.072282179,45.073155141844,3.91442987234043,45.073155141844,14.848667836844,23.223614342156,39.0012549471864,60.9987450528136,0,"increasing"
"142","Aegithalos caudatus","Birds",1999,2015,38.072282179,45.1605479597315,3.4152124966443,45.1605479597315,14.9360606547315,23.1362215242685,39.2307994159856,60.7692005840144,0,"increasing"
"143","Aegithalos caudatus","Birds",1999,2002,38.072282179,45.2066218387097,3.99523022580645,45.2066218387097,14.9821345337097,23.0901476452903,39.3518162721897,60.6481837278103,0,"increasing"
"144","Aegithalos caudatus","Birds",1999,2015,38.072282179,45.4284085629139,3.32278838410596,45.4284085629139,15.2039212579139,22.8683609210861,39.9343574583509,60.0656425416491,0,"constant"
"145","Aegithalos caudatus","Birds",2011,2013,38.072282179,46.0884560847767,24.9902135587967,46.0884560847767,15.8639687797767,22.2083133992233,41.668026899966,58.331973100034,0,"decreasing"
"146","Aegithalos caudatus","Birds",2011,2013,38.072282179,46.119833236715,24.6278816312399,46.119833236715,15.895345931715,22.176936247285,41.7504415863008,58.2495584136992,0,"increasing"
"147","Aegithalos caudatus","Birds",2015,2019,38.072282179,46.132483605948,24.8549424804833,46.132483605948,15.907996300948,22.164285878052,41.7836688280341,58.2163311719659,0,"decreasing"
"148","Aegithalos caudatus","Birds",2015,2019,38.072282179,46.1299110664336,24.9850633799534,46.1299110664336,15.9054237614336,22.1668584175664,41.7769118400965,58.2230881599035,0,"decreasing"
"149","Aegithalos caudatus","Birds",1999,2015,38.072282179,46.9246446435185,5.21214976388889,46.9246446435185,16.7001573385185,21.3721248404815,43.8643453523519,56.1356546476481,0,"constant"
"150","Aegithalos caudatus","Birds",2014,2019,38.072282179,53.3495272480211,13.6750092436236,53.3495272480211,23.1250399430211,14.9472422359789,60.739831235482,39.260168764518,0,"decreasing"
